"http://www.wikidata.org/entity/Q861951","Q861951","commissariat de police"
"http://www.wikidata.org/entity/Q112099","Q112099","État insulaire"
"http://www.wikidata.org/entity/Q954501","Q954501","arche naturelle"
"http://www.wikidata.org/entity/Q1138279","Q1138279","état associé"
"http://www.wikidata.org/entity/Q3624078","Q3624078","État souverain"
"http://www.wikidata.org/entity/Q6256","Q6256","pays"
"http://www.wikidata.org/entity/Q3393392","Q3393392","point culminant"
"http://www.wikidata.org/entity/Q272231","Q272231","arboretum"
"http://www.wikidata.org/entity/Q5084","Q5084","hamlet"
"http://www.wikidata.org/entity/Q813672","Q813672","basin"
"http://www.wikidata.org/entity/Q2362867","Q2362867","presqu'île"
"http://www.wikidata.org/entity/Q630531","Q630531","French wine"
"http://www.wikidata.org/entity/Q109391","Q109391","cratère volcanique"
"http://www.wikidata.org/entity/Q189004","Q189004","collège"
"http://www.wikidata.org/entity/Q1701122","Q1701122","United States National Marine Sanctuary"
"http://www.wikidata.org/entity/Q4478339","Q4478339","bench"
"http://www.wikidata.org/entity/Q3918","Q3918","university"
"http://www.wikidata.org/entity/Q30198","Q30198","marsh"
"http://www.wikidata.org/entity/Q283202","Q283202","havre"
"http://www.wikidata.org/entity/Q893775","Q893775","National Monument of the United States"
"http://www.wikidata.org/entity/Q1367500","Q1367500","aire marine protégée"
"http://www.wikidata.org/entity/Q15239622","Q15239622","disputed territory"
"http://www.wikidata.org/entity/Q15629617","Q15629617","unorganized atoll of American Samoa"
"http://www.wikidata.org/entity/Q2840449","Q2840449","altiport"
"http://www.wikidata.org/entity/Q583152","Q583152","neutrino detector"
"http://www.wikidata.org/entity/Q159954","Q159954","caldeira"
"http://www.wikidata.org/entity/Q34987520","Q34987520","sommet inviolé"
"http://www.wikidata.org/entity/Q12599","Q12599","Inlandsis"
"http://www.wikidata.org/entity/Q212057","Q212057","volcan bouclier"
"http://www.wikidata.org/entity/Q204894","Q204894","mer bordière"
"http://www.wikidata.org/entity/Q1174791","Q1174791","escarpement"
"http://www.wikidata.org/entity/Q46395","Q46395","territoire britannique d'outre-mer"
"http://www.wikidata.org/entity/Q1437459","Q1437459","non-geologically related mountain range"
"http://www.wikidata.org/entity/Q4930096","Q4930096","blue ice runway"
"http://www.wikidata.org/entity/Q1172599","Q1172599","grau"
"http://www.wikidata.org/entity/Q388227","Q388227","cirque"
"http://www.wikidata.org/entity/Q952274","Q952274","department of Argentina"
"http://www.wikidata.org/entity/Q28864185","Q28864185","proposed administrative territorial entity"
"http://www.wikidata.org/entity/Q151957","Q151957","guyot"
"http://www.wikidata.org/entity/Q570554","Q570554","abyssal plain"
"http://www.wikidata.org/entity/Q34198935","Q34198935","submerged rock"
"http://www.wikidata.org/entity/Q1245089","Q1245089","promontoire"
"http://www.wikidata.org/entity/Q2610088","Q2610088","moraine"
"http://www.wikidata.org/entity/Q1140477","Q1140477","lac subglaciaire"
"http://www.wikidata.org/entity/Q1404375","Q1404375","rock pinnacle"
"http://www.wikidata.org/entity/Q1068705","Q1068705","trough"
"http://www.wikidata.org/entity/Q184368","Q184368","cirque naturel"
"http://www.wikidata.org/entity/Q963729","Q963729","submarine canyon"
"http://www.wikidata.org/entity/Q7493941","Q7493941","shelter"
"http://www.wikidata.org/entity/Q17362920","Q17362920","Wikimedia duplicated page"
"http://www.wikidata.org/entity/Q2532557","Q2532557","beach ridge"
"http://www.wikidata.org/entity/Q824979","Q824979","group"
"http://www.wikidata.org/entity/Q21076217","Q21076217","art project"
"http://www.wikidata.org/entity/Q7075","Q7075","library"
"http://www.wikidata.org/entity/Q3294251","Q3294251","hillock"
